Datetime,Close,High,Low,Open,Volume
2025-04-14 23:35:00+00:00,1.1341726779937744,1.1349449157714844,1.1341726779937744,1.1349449157714844,0
2025-04-14 23:40:00+00:00,1.134429931640625,1.134429931640625,1.1341726779937744,1.1341726779937744,0
2025-04-14 23:45:00+00:00,1.1337867975234985,1.1341726779937744,1.1337867975234985,1.1341726779937744,0
2025-04-14 23:50:00+00:00,1.1339154243469238,1.1339154243469238,1.1337867975234985,1.1337867975234985,0
2025-04-14 23:55:00+00:00,1.1340440511703491,1.1341726779937744,1.1340440511703491,1.1340440511703491,0
2025-04-15 00:00:00+00:00,1.1334012746810913,1.1340440511703491,1.1334012746810913,1.1339154243469238,0
2025-04-15 00:05:00+00:00,1.1336582899093628,1.1337867975234985,1.1332728862762451,1.1334012746810913,0
2025-04-15 00:10:00+00:00,1.133529782295227,1.133529782295227,1.1334012746810913,1.1334012746810913,0
2025-04-15 00:15:00+00:00,1.1332728862762451,1.1336582899093628,1.1332728862762451,1.1336582899093628,0
2025-04-15 00:20:00+00:00,1.1334012746810913,1.133529782295227,1.1334012746810913,1.133529782295227,0
2025-04-15 00:25:00+00:00,1.133144497871399,1.1334012746810913,1.1328877210617065,1.1334012746810913,0
2025-04-15 00:30:00+00:00,1.132502794265747,1.1328877210617065,1.132502794265747,1.1328877210617065,0
2025-04-15 00:35:00+00:00,1.1321182250976562,1.1326310634613037,1.1321182250976562,1.1326310634613037,0
2025-04-15 00:40:00+00:00,1.1322463750839233,1.1326310634613037,1.1322463750839233,1.1322463750839233,0
2025-04-15 00:45:00+00:00,1.13275945186615,1.13275945186615,1.1322463750839233,1.1322463750839233,0
2025-04-15 00:50:00+00:00,1.1328877210617065,1.1328877210617065,1.132502794265747,1.132502794265747,0
2025-04-15 00:55:00+00:00,1.1330161094665527,1.133144497871399,1.1328877210617065,1.1328877210617065,0
2025-04-15 01:00:00+00:00,1.1332728862762451,1.1334012746810913,1.1332728862762451,1.1332728862762451,0
2025-04-15 01:05:00+00:00,1.1334012746810913,1.133529782295227,1.1332728862762451,1.1332728862762451,0
2025-04-15 01:10:00+00:00,1.133144497871399,1.133529782295227,1.133144497871399,1.133529782295227,0
2025-04-15 01:15:00+00:00,1.1336582899093628,1.1336582899093628,1.1334012746810913,1.1334012746810913,0
2025-04-15 01:20:00+00:00,1.1334012746810913,1.1337867975234985,1.1334012746810913,1.1337867975234985,0
2025-04-15 01:25:00+00:00,1.1332728862762451,1.1334012746810913,1.1332728862762451,1.1334012746810913,0
2025-04-15 01:30:00+00:00,1.13275945186615,1.133144497871399,1.13275945186615,1.133144497871399,0
2025-04-15 01:35:00+00:00,1.1319899559020996,1.1326310634613037,1.1319899559020996,1.1326310634613037,0
2025-04-15 01:40:00+00:00,1.1319899559020996,1.1319899559020996,1.131861925125122,1.1319899559020996,0
2025-04-15 01:45:00+00:00,1.132502794265747,1.132502794265747,1.1321182250976562,1.1321182250976562,0
2025-04-15 01:50:00+00:00,1.1326310634613037,1.1326310634613037,1.132502794265747,1.132502794265747,0
2025-04-15 01:55:00+00:00,1.13275945186615,1.13275945186615,1.1326310634613037,1.13275945186615,0
2025-04-15 02:00:00+00:00,1.1330161094665527,1.1330161094665527,1.1328877210617065,1.1328877210617065,0
2025-04-15 02:05:00+00:00,1.1332728862762451,1.1332728862762451,1.133144497871399,1.1332728862762451,0
2025-04-15 02:10:00+00:00,1.1339154243469238,1.1339154243469238,1.1332728862762451,1.1332728862762451,0
2025-04-15 02:15:00+00:00,1.1340440511703491,1.1340440511703491,1.1337867975234985,1.1337867975234985,0
2025-04-15 02:20:00+00:00,1.1343011856079102,1.1343011856079102,1.1340440511703491,1.1340440511703491,0
2025-04-15 02:25:00+00:00,1.1341726779937744,1.1341726779937744,1.1341726779937744,1.1341726779937744,0
2025-04-15 02:30:00+00:00,1.1343011856079102,1.134429931640625,1.1343011856079102,1.134429931640625,0
2025-04-15 02:35:00+00:00,1.134429931640625,1.1345586776733398,1.1343011856079102,1.1343011856079102,0
2025-04-15 02:40:00+00:00,1.1349449157714844,1.1349449157714844,1.1345586776733398,1.1345586776733398,0
2025-04-15 02:45:00+00:00,1.1349449157714844,1.1352026462554932,1.1349449157714844,1.1349449157714844,0
2025-04-15 02:50:00+00:00,1.1350737810134888,1.1352026462554932,1.1350737810134888,1.1350737810134888,0
2025-04-15 02:55:00+00:00,1.1353315114974976,1.1354604959487915,1.1350737810134888,1.1350737810134888,0
2025-04-15 03:00:00+00:00,1.1350737810134888,1.135589361190796,1.1350737810134888,1.1354604959487915,0
2025-04-15 03:05:00+00:00,1.1353315114974976,1.1353315114974976,1.1350737810134888,1.1350737810134888,0
2025-04-15 03:10:00+00:00,1.1352026462554932,1.1353315114974976,1.1352026462554932,1.1353315114974976,0
2025-04-15 03:15:00+00:00,1.1352026462554932,1.1352026462554932,1.1350737810134888,1.1352026462554932,0
2025-04-15 03:20:00+00:00,1.1348161697387695,1.1350737810134888,1.1346874237060547,1.1350737810134888,0
2025-04-15 03:25:00+00:00,1.1352026462554932,1.1352026462554932,1.1349449157714844,1.1349449157714844,0
2025-04-15 03:30:00+00:00,1.1354604959487915,1.135589361190796,1.1353315114974976,1.1354604959487915,0
2025-04-15 03:35:00+00:00,1.1352026462554932,1.135589361190796,1.1352026462554932,1.135589361190796,0
2025-04-15 03:40:00+00:00,1.135589361190796,1.135589361190796,1.1353315114974976,1.1353315114974976,0
2025-04-15 03:45:00+00:00,1.135589361190796,1.135589361190796,1.1354604959487915,1.135589361190796,0
2025-04-15 03:50:00+00:00,1.1354604959487915,1.1354604959487915,1.1353315114974976,1.1354604959487915,0
2025-04-15 03:55:00+00:00,1.1350737810134888,1.1352026462554932,1.1350737810134888,1.1352026462554932,0
2025-04-15 04:00:00+00:00,1.1349449157714844,1.1350737810134888,1.1349449157714844,1.1350737810134888,0
2025-04-15 04:05:00+00:00,1.1350737810134888,1.1350737810134888,1.1348161697387695,1.1349449157714844,0
2025-04-15 04:10:00+00:00,1.1350737810134888,1.1352026462554932,1.1349449157714844,1.1349449157714844,0
2025-04-15 04:15:00+00:00,1.1349449157714844,1.1350737810134888,1.1348161697387695,1.1349449157714844,0
2025-04-15 04:20:00+00:00,1.135589361190796,1.135589361190796,1.1350737810134888,1.1350737810134888,0
2025-04-15 04:25:00+00:00,1.1357183456420898,1.1358473300933838,1.1357183456420898,1.1357183456420898,0
2025-04-15 04:30:00+00:00,1.1357183456420898,1.1358473300933838,1.135589361190796,1.1358473300933838,0
2025-04-15 04:35:00+00:00,1.1357183456420898,1.1361054182052612,1.1357183456420898,1.1361054182052612,0
2025-04-15 04:40:00+00:00,1.1362345218658447,1.1363636255264282,1.1358473300933838,1.1359764337539673,0
2025-04-15 04:45:00+00:00,1.1363636255264282,1.1364928483963013,1.1361054182052612,1.1361054182052612,0
2025-04-15 04:50:00+00:00,1.1362345218658447,1.1366219520568848,1.1362345218658447,1.1364928483963013,0
2025-04-15 04:55:00+00:00,1.1359764337539673,1.1362345218658447,1.1359764337539673,1.1362345218658447,0
2025-04-15 05:00:00+00:00,1.1361054182052612,1.1361054182052612,1.1357183456420898,1.1361054182052612,0
2025-04-15 05:05:00+00:00,1.1361054182052612,1.1361054182052612,1.1359764337539673,1.1361054182052612,0
2025-04-15 05:10:00+00:00,1.1362345218658447,1.1363636255264282,1.1359764337539673,1.1359764337539673,0
2025-04-15 05:15:00+00:00,1.1367511749267578,1.1367511749267578,1.1362345218658447,1.1363636255264282,0
2025-04-15 05:20:00+00:00,1.1368803977966309,1.1368803977966309,1.1366219520568848,1.1366219520568848,0
2025-04-15 05:25:00+00:00,1.1362345218658447,1.1370097398757935,1.1362345218658447,1.1370097398757935,0
2025-04-15 05:30:00+00:00,1.1359764337539673,1.1361054182052612,1.1358473300933838,1.1359764337539673,0
2025-04-15 05:35:00+00:00,1.1358473300933838,1.1359764337539673,1.1358473300933838,1.1359764337539673,0
2025-04-15 05:40:00+00:00,1.1359764337539673,1.1361054182052612,1.1358473300933838,1.1358473300933838,0
2025-04-15 05:45:00+00:00,1.1358473300933838,1.1358473300933838,1.1357183456420898,1.1358473300933838,0
2025-04-15 05:50:00+00:00,1.1358473300933838,1.1359764337539673,1.135589361190796,1.1358473300933838,0
2025-04-15 05:55:00+00:00,1.1353315114974976,1.1359764337539673,1.1353315114974976,1.1359764337539673,0
2025-04-15 06:00:00+00:00,1.1348161697387695,1.1354604959487915,1.1348161697387695,1.1352026462554932,0
2025-04-15 06:05:00+00:00,1.1364928483963013,1.1364928483963013,1.1353315114974976,1.1353315114974976,0
2025-04-15 06:10:00+00:00,1.1358473300933838,1.1366219520568848,1.1358473300933838,1.1366219520568848,0
2025-04-15 06:15:00+00:00,1.1354604959487915,1.1357183456420898,1.1352026462554932,1.1357183456420898,0
2025-04-15 06:20:00+00:00,1.1352026462554932,1.1352026462554932,1.1350737810134888,1.1352026462554932,0
2025-04-15 06:25:00+00:00,1.1345586776733398,1.1352026462554932,1.134429931640625,1.1352026462554932,0
2025-04-15 06:30:00+00:00,1.1353315114974976,1.1353315114974976,1.1348161697387695,1.1348161697387695,0
2025-04-15 06:35:00+00:00,1.1346874237060547,1.1350737810134888,1.1346874237060547,1.1348161697387695,0
2025-04-15 06:40:00+00:00,1.1341726779937744,1.1343011856079102,1.1332728862762451,1.1343011856079102,0
2025-04-15 06:45:00+00:00,1.1341726779937744,1.134429931640625,1.1341726779937744,1.1341726779937744,0
2025-04-15 06:50:00+00:00,1.1345586776733398,1.1345586776733398,1.134429931640625,1.134429931640625,0
2025-04-15 06:55:00+00:00,1.133529782295227,1.1339154243469238,1.1332728862762451,1.1339154243469238,0
2025-04-15 07:00:00+00:00,1.13275945186615,1.133529782295227,1.1326310634613037,1.133529782295227,0
2025-04-15 07:05:00+00:00,1.1336582899093628,1.1336582899093628,1.1330161094665527,1.1330161094665527,0
2025-04-15 07:10:00+00:00,1.1345586776733398,1.1345586776733398,1.1340440511703491,1.1340440511703491,0
2025-04-15 07:15:00+00:00,1.1349449157714844,1.1349449157714844,1.1343011856079102,1.1345586776733398,0
2025-04-15 07:20:00+00:00,1.1346874237060547,1.1346874237060547,1.134429931640625,1.1345586776733398,0
2025-04-15 07:25:00+00:00,1.1337867975234985,1.1350737810134888,1.1337867975234985,1.1350737810134888,0
2025-04-15 07:30:00+00:00,1.1339154243469238,1.1339154243469238,1.1334012746810913,1.1334012746810913,0
2025-04-15 07:35:00+00:00,1.1341726779937744,1.1341726779937744,1.133529782295227,1.1336582899093628,0
2025-04-15 07:40:00+00:00,1.1352026462554932,1.1352026462554932,1.1345586776733398,1.1345586776733398,0
2025-04-15 07:45:00+00:00,1.1349449157714844,1.1350737810134888,1.1346874237060547,1.1350737810134888,0
2025-04-15 07:50:00+00:00,1.1357183456420898,1.1357183456420898,1.1350737810134888,1.1350737810134888,0
2025-04-15 07:55:00+00:00,1.1358473300933838,1.1359764337539673,1.135589361190796,1.1359764337539673,0
2025-04-15 08:00:00+00:00,1.137268304824829,1.137268304824829,1.1363636255264282,1.1363636255264282,0
2025-04-15 08:05:00+00:00,1.1368803977966309,1.1379153728485107,1.1368803977966309,1.1379153728485107,0
2025-04-15 08:10:00+00:00,1.1358473300933838,1.1371389627456665,1.1358473300933838,1.1367511749267578,0
2025-04-15 08:15:00+00:00,1.1366219520568848,1.1366219520568848,1.1358473300933838,1.1359764337539673,0
2025-04-15 08:20:00+00:00,1.1363636255264282,1.1367511749267578,1.1362345218658447,1.1366219520568848,0
2025-04-15 08:25:00+00:00,1.1358473300933838,1.1366219520568848,1.135589361190796,1.1363636255264282,0
2025-04-15 08:30:00+00:00,1.1363636255264282,1.1363636255264282,1.1358473300933838,1.1358473300933838,0
2025-04-15 08:35:00+00:00,1.1358473300933838,1.1359764337539673,1.1357183456420898,1.1359764337539673,0
2025-04-15 08:40:00+00:00,1.1352026462554932,1.1358473300933838,1.1350737810134888,1.1358473300933838,0
2025-04-15 08:45:00+00:00,1.1352026462554932,1.1352026462554932,1.1352026462554932,1.1352026462554932,0
2025-04-15 08:50:00+00:00,1.1352026462554932,1.1354604959487915,1.1349449157714844,1.1354604959487915,0
2025-04-15 08:55:00+00:00,1.1349449157714844,1.1353315114974976,1.1349449157714844,1.1353315114974976,0
2025-04-15 09:00:00+00:00,1.1353315114974976,1.1353315114974976,1.1348161697387695,1.1349449157714844,0
2025-04-15 09:05:00+00:00,1.1349449157714844,1.1358473300933838,1.1349449157714844,1.1354604959487915,0
2025-04-15 09:10:00+00:00,1.1346874237060547,1.1346874237060547,1.1339154243469238,1.1346874237060547,0
2025-04-15 09:15:00+00:00,1.1346874237060547,1.1346874237060547,1.134429931640625,1.1345586776733398,0
2025-04-15 09:20:00+00:00,1.1343011856079102,1.1345586776733398,1.1343011856079102,1.1345586776733398,0
2025-04-15 09:25:00+00:00,1.1350737810134888,1.1350737810134888,1.1341726779937744,1.1341726779937744,0
2025-04-15 09:30:00+00:00,1.1349449157714844,1.1353315114974976,1.1349449157714844,1.1353315114974976,0
2025-04-15 09:35:00+00:00,1.1352026462554932,1.1352026462554932,1.1346874237060547,1.1349449157714844,0
2025-04-15 09:40:00+00:00,1.1349449157714844,1.1352026462554932,1.1349449157714844,1.1350737810134888,0
2025-04-15 09:45:00+00:00,1.1339154243469238,1.1350737810134888,1.1339154243469238,1.1350737810134888,0
2025-04-15 09:50:00+00:00,1.1349449157714844,1.1349449157714844,1.134429931640625,1.134429931640625,0
2025-04-15 09:55:00+00:00,1.134429931640625,1.1345586776733398,1.1343011856079102,1.1345586776733398,0
2025-04-15 10:00:00+00:00,1.1341726779937744,1.1343011856079102,1.1340440511703491,1.1341726779937744,0
2025-04-15 10:05:00+00:00,1.134429931640625,1.1345586776733398,1.1339154243469238,1.1339154243469238,0
2025-04-15 10:10:00+00:00,1.134429931640625,1.1348161697387695,1.134429931640625,1.1345586776733398,0
2025-04-15 10:15:00+00:00,1.134429931640625,1.1346874237060547,1.134429931640625,1.1346874237060547,0
2025-04-15 10:20:00+00:00,1.1341726779937744,1.1348161697387695,1.1341726779937744,1.1346874237060547,0
2025-04-15 10:25:00+00:00,1.1346874237060547,1.1346874237060547,1.1337867975234985,1.1341726779937744,0
2025-04-15 10:30:00+00:00,1.1345586776733398,1.1350737810134888,1.1345586776733398,1.1350737810134888,0
2025-04-15 10:35:00+00:00,1.1337867975234985,1.1345586776733398,1.1337867975234985,1.1345586776733398,0
2025-04-15 10:40:00+00:00,1.1339154243469238,1.1341726779937744,1.1337867975234985,1.1337867975234985,0
2025-04-15 10:45:00+00:00,1.1343011856079102,1.134429931640625,1.1343011856079102,1.134429931640625,0
2025-04-15 10:50:00+00:00,1.1346874237060547,1.1346874237060547,1.1343011856079102,1.1343011856079102,0
2025-04-15 10:55:00+00:00,1.1346874237060547,1.1346874237060547,1.134429931640625,1.1346874237060547,0
2025-04-15 11:00:00+00:00,1.1343011856079102,1.1346874237060547,1.1343011856079102,1.1346874237060547,0
2025-04-15 11:05:00+00:00,1.1337867975234985,1.1339154243469238,1.1337867975234985,1.1339154243469238,0
2025-04-15 11:10:00+00:00,1.1339154243469238,1.1340440511703491,1.1332728862762451,1.1339154243469238,0
2025-04-15 11:15:00+00:00,1.1339154243469238,1.1340440511703491,1.1337867975234985,1.1339154243469238,0
2025-04-15 11:20:00+00:00,1.133144497871399,1.1334012746810913,1.13275945186615,1.1334012746810913,0
2025-04-15 11:25:00+00:00,1.1326310634613037,1.133144497871399,1.1326310634613037,1.133144497871399,0
2025-04-15 11:30:00+00:00,1.13237464427948,1.132502794265747,1.1319899559020996,1.132502794265747,0
2025-04-15 11:35:00+00:00,1.1321182250976562,1.1326310634613037,1.1321182250976562,1.1326310634613037,0
2025-04-15 11:40:00+00:00,1.132502794265747,1.132502794265747,1.1319899559020996,1.1319899559020996,0
2025-04-15 11:45:00+00:00,1.13237464427948,1.132502794265747,1.1321182250976562,1.1321182250976562,0
2025-04-15 11:50:00+00:00,1.1321182250976562,1.132502794265747,1.1321182250976562,1.1321182250976562,0
2025-04-15 11:55:00+00:00,1.1328877210617065,1.1328877210617065,1.1321182250976562,1.1321182250976562,0
2025-04-15 12:00:00+00:00,1.1334012746810913,1.1334012746810913,1.1328877210617065,1.1328877210617065,0
2025-04-15 12:05:00+00:00,1.1330161094665527,1.1332728862762451,1.1330161094665527,1.1332728862762451,0
2025-04-15 12:10:00+00:00,1.1339154243469238,1.1339154243469238,1.133144497871399,1.133144497871399,0
2025-04-15 12:15:00+00:00,1.1340440511703491,1.1343011856079102,1.1337867975234985,1.1341726779937744,0
2025-04-15 12:20:00+00:00,1.1336582899093628,1.1340440511703491,1.1336582899093628,1.1340440511703491,0
2025-04-15 12:25:00+00:00,1.1339154243469238,1.1339154243469238,1.1334012746810913,1.1337867975234985,0
2025-04-15 12:30:00+00:00,1.1337867975234985,1.1337867975234985,1.1334012746810913,1.133529782295227,0
2025-04-15 12:35:00+00:00,1.13275945186615,1.1340440511703491,1.13275945186615,1.1336582899093628,0
2025-04-15 12:40:00+00:00,1.1326310634613037,1.1336582899093628,1.132502794265747,1.132502794265747,0
2025-04-15 12:45:00+00:00,1.133529782295227,1.1337867975234985,1.1328877210617065,1.1328877210617065,0
2025-04-15 12:50:00+00:00,1.1330161094665527,1.1337867975234985,1.1328877210617065,1.1336582899093628,0
2025-04-15 12:55:00+00:00,1.1313496828079224,1.1326310634613037,1.1313496828079224,1.1326310634613037,0
2025-04-15 13:00:00+00:00,1.131861925125122,1.1321182250976562,1.1313496828079224,1.1313496828079224,0
2025-04-15 13:05:00+00:00,1.1326310634613037,1.133144497871399,1.1322463750839233,1.1322463750839233,0
2025-04-15 13:10:00+00:00,1.131861925125122,1.13237464427948,1.1314777135849,1.13237464427948,0
2025-04-15 13:15:00+00:00,1.1313496828079224,1.131733775138855,1.1313496828079224,1.131733775138855,0
2025-04-15 13:20:00+00:00,1.1313496828079224,1.1321182250976562,1.1312217712402344,1.1313496828079224,0
2025-04-15 13:25:00+00:00,1.1313496828079224,1.1316057443618774,1.1310937404632568,1.1310937404632568,0
2025-04-15 13:30:00+00:00,1.1319899559020996,1.1319899559020996,1.1312217712402344,1.1312217712402344,0
2025-04-15 13:35:00+00:00,1.1319899559020996,1.1322463750839233,1.131733775138855,1.131733775138855,0
2025-04-15 13:40:00+00:00,1.131861925125122,1.1322463750839233,1.131733775138855,1.1321182250976562,0
2025-04-15 13:45:00+00:00,1.132502794265747,1.132502794265747,1.1314777135849,1.1314777135849,0
2025-04-15 13:50:00+00:00,1.1319899559020996,1.1326310634613037,1.1319899559020996,1.13237464427948,0
2025-04-15 13:55:00+00:00,1.131861925125122,1.1322463750839233,1.1314777135849,1.1322463750839233,0
2025-04-15 14:00:00+00:00,1.1322463750839233,1.1322463750839233,1.131861925125122,1.1319899559020996,0
2025-04-15 14:05:00+00:00,1.1303266286849976,1.1321182250976562,1.1303266286849976,1.1321182250976562,0
2025-04-15 14:10:00+00:00,1.129433035850525,1.1299434900283813,1.1291780471801758,1.1299434900283813,0
2025-04-15 14:15:00+00:00,1.129433035850525,1.1295605897903442,1.1289230585098267,1.1295605897903442,0
2025-04-15 14:20:00+00:00,1.1309658288955688,1.1309658288955688,1.1299434900283813,1.1299434900283813,0
2025-04-15 14:25:00+00:00,1.1312217712402344,1.1313496828079224,1.1308379173278809,1.1308379173278809,0
2025-04-15 14:30:00+00:00,1.131861925125122,1.131861925125122,1.1314777135849,1.1316057443618774,0
2025-04-15 14:35:00+00:00,1.13237464427948,1.13275945186615,1.1319899559020996,1.13275945186615,0
2025-04-15 14:40:00+00:00,1.131861925125122,1.1319899559020996,1.1313496828079224,1.131861925125122,0
2025-04-15 14:45:00+00:00,1.1326310634613037,1.1326310634613037,1.1316057443618774,1.131733775138855,0
2025-04-15 14:50:00+00:00,1.1326310634613037,1.1328877210617065,1.132502794265747,1.1328877210617065,0
2025-04-15 14:55:00+00:00,1.133144497871399,1.133144497871399,1.1328877210617065,1.1328877210617065,0
2025-04-15 15:00:00+00:00,1.13275945186615,1.1330161094665527,1.132502794265747,1.1330161094665527,0
2025-04-15 15:05:00+00:00,1.131861925125122,1.132502794265747,1.131861925125122,1.132502794265747,0
2025-04-15 15:10:00+00:00,1.1319899559020996,1.1319899559020996,1.1314777135849,1.131861925125122,0
2025-04-15 15:15:00+00:00,1.1316057443618774,1.1319899559020996,1.1314777135849,1.1319899559020996,0
2025-04-15 15:20:00+00:00,1.1319899559020996,1.1319899559020996,1.1313496828079224,1.1313496828079224,0
2025-04-15 15:25:00+00:00,1.1313496828079224,1.131733775138855,1.1309658288955688,1.131733775138855,0
2025-04-15 15:30:00+00:00,1.130454421043396,1.1312217712402344,1.130454421043396,1.1312217712402344,0
2025-04-15 15:35:00+00:00,1.1305822134017944,1.1308379173278809,1.130454421043396,1.130454421043396,0
2025-04-15 15:40:00+00:00,1.1299434900283813,1.1307101249694824,1.1299434900283813,1.1305822134017944,0
2025-04-15 15:45:00+00:00,1.1299434900283813,1.1300712823867798,1.1296881437301636,1.1299434900283813,0
2025-04-15 15:50:00+00:00,1.1291780471801758,1.1296881437301636,1.1291780471801758,1.1296881437301636,0
2025-04-15 15:55:00+00:00,1.1290504932403564,1.1290504932403564,1.128668189048767,1.1289230585098267,0
2025-04-15 16:00:00+00:00,1.1287955045700073,1.129433035850525,1.1287955045700073,1.1293054819107056,0
2025-04-15 16:05:00+00:00,1.1285407543182373,1.128668189048767,1.128413438796997,1.1285407543182373,0
2025-04-15 16:10:00+00:00,1.1285407543182373,1.128668189048767,1.128413438796997,1.1285407543182373,0
2025-04-15 16:15:00+00:00,1.128031611442566,1.128413438796997,1.128031611442566,1.128413438796997,0
2025-04-15 16:20:00+00:00,1.128031611442566,1.1281588077545166,1.128031611442566,1.1281588077545166,0
2025-04-15 16:25:00+00:00,1.128031611442566,1.128031611442566,1.1277772188186646,1.1279042959213257,0
2025-04-15 16:30:00+00:00,1.1273956298828125,1.1282861232757568,1.1273956298828125,1.1282861232757568,0
2025-04-15 16:35:00+00:00,1.1271415948867798,1.1276500225067139,1.1271415948867798,1.1271415948867798,0
2025-04-15 16:40:00+00:00,1.1273956298828125,1.1273956298828125,1.126887559890747,1.1271415948867798,0
2025-04-15 16:45:00+00:00,1.1275228261947632,1.1275228261947632,1.1271415948867798,1.127268671989441,0
2025-04-15 16:50:00+00:00,1.1281588077545166,1.1281588077545166,1.1276500225067139,1.1276500225067139,0
2025-04-15 16:55:00+00:00,1.1279042959213257,1.1281588077545166,1.1279042959213257,1.1281588077545166,0
2025-04-15 17:00:00+00:00,1.1270145177841187,1.1276500225067139,1.1270145177841187,1.1276500225067139,0
2025-04-15 17:05:00+00:00,1.1275228261947632,1.1275228261947632,1.1271415948867798,1.1271415948867798,0
2025-04-15 17:10:00+00:00,1.1277772188186646,1.1279042959213257,1.1275228261947632,1.1275228261947632,0
2025-04-15 17:15:00+00:00,1.1285407543182373,1.1285407543182373,1.1275228261947632,1.1275228261947632,0
2025-04-15 17:20:00+00:00,1.1281588077545166,1.1281588077545166,1.1279042959213257,1.1279042959213257,0
2025-04-15 17:25:00+00:00,1.128413438796997,1.128413438796997,1.128031611442566,1.128031611442566,0
2025-04-15 17:30:00+00:00,1.1281588077545166,1.1285407543182373,1.128031611442566,1.1285407543182373,0
