Datetime,Close,High,Low,Open,Volume,Label
2025-04-14 20:20:00+00:00,1.1357183456420898,1.1357183456420898,1.1352026462554932,1.135589361190796,0,1
2025-04-14 22:00:00+00:00,1.1361054182052612,1.1367511749267578,1.1361054182052612,1.1362345218658447,0,-1
2025-04-14 23:15:00+00:00,1.1345586776733398,1.134687423706055,1.134429931640625,1.134429931640625,0,1
2025-04-14 23:35:00+00:00,1.1341726779937744,1.1349449157714844,1.1341726779937744,1.1349449157714844,0,-1
2025-04-15 00:05:00+00:00,1.1336582899093628,1.1337867975234983,1.1332728862762451,1.1334012746810913,0,1
2025-04-15 00:15:00+00:00,1.1332728862762451,1.1336582899093628,1.1332728862762451,1.1336582899093628,0,-1
2025-04-15 01:10:00+00:00,1.133144497871399,1.133529782295227,1.133144497871399,1.133529782295227,0,-1
2025-04-15 01:20:00+00:00,1.1334012746810913,1.1337867975234983,1.1334012746810913,1.1337867975234983,0,-1
2025-04-15 02:30:00+00:00,1.1343011856079102,1.134429931640625,1.1343011856079102,1.134429931640625,0,-1
2025-04-15 03:00:00+00:00,1.1350737810134888,1.135589361190796,1.1350737810134888,1.1354604959487915,0,-1
2025-04-15 04:35:00+00:00,1.1357183456420898,1.1361054182052612,1.1357183456420898,1.1361054182052612,0,-1
2025-04-15 04:50:00+00:00,1.1362345218658447,1.1366219520568848,1.1362345218658447,1.1364928483963013,0,-1
2025-04-15 05:25:00+00:00,1.1362345218658447,1.1370097398757937,1.1362345218658447,1.1370097398757937,0,-1
2025-04-15 06:40:00+00:00,1.1341726779937744,1.1343011856079102,1.1332728862762451,1.1343011856079102,0,1
2025-04-15 07:25:00+00:00,1.1337867975234983,1.1350737810134888,1.1337867975234983,1.1350737810134888,0,-1
2025-04-15 07:55:00+00:00,1.1358473300933838,1.1359764337539673,1.135589361190796,1.1359764337539673,0,-1
2025-04-15 08:05:00+00:00,1.1368803977966309,1.1379153728485107,1.1368803977966309,1.1379153728485107,0,-1
2025-04-15 09:00:00+00:00,1.1353315114974976,1.1353315114974976,1.1348161697387695,1.1349449157714844,0,1
2025-04-15 09:25:00+00:00,1.1350737810134888,1.1350737810134888,1.1341726779937744,1.1341726779937744,0,1
2025-04-15 10:25:00+00:00,1.134687423706055,1.134687423706055,1.1337867975234983,1.1341726779937744,0,1
2025-04-15 11:30:00+00:00,1.13237464427948,1.132502794265747,1.1319899559020996,1.132502794265747,0,1
2025-04-15 12:15:00+00:00,1.1340440511703491,1.1343011856079102,1.1337867975234983,1.1341726779937744,0,-1
2025-04-15 12:25:00+00:00,1.1339154243469238,1.1339154243469238,1.1334012746810913,1.1337867975234983,0,1
2025-04-15 13:25:00+00:00,1.1313496828079224,1.1316057443618774,1.1310937404632568,1.1310937404632568,0,1
2025-04-15 13:45:00+00:00,1.132502794265747,1.132502794265747,1.1314777135849,1.1314777135849,0,1
2025-04-15 14:15:00+00:00,1.129433035850525,1.1295605897903442,1.1289230585098269,1.1295605897903442,0,1
2025-04-15 14:35:00+00:00,1.13237464427948,1.13275945186615,1.1319899559020996,1.13275945186615,0,-1
2025-04-15 14:50:00+00:00,1.1326310634613037,1.1328877210617063,1.132502794265747,1.1328877210617063,0,-1
2025-04-15 15:10:00+00:00,1.1319899559020996,1.1319899559020996,1.1314777135849,1.131861925125122,0,1
2025-04-15 15:55:00+00:00,1.1290504932403564,1.1290504932403564,1.128668189048767,1.1289230585098269,0,1
2025-04-15 16:00:00+00:00,1.128795504570007,1.129433035850525,1.128795504570007,1.1293054819107056,0,-1
2025-04-15 16:25:00+00:00,1.128031611442566,1.128031611442566,1.1277772188186646,1.1279042959213257,0,1
2025-04-15 16:30:00+00:00,1.1273956298828125,1.1282861232757568,1.1273956298828125,1.1282861232757568,0,-1
2025-04-15 16:40:00+00:00,1.1273956298828125,1.1273956298828125,1.126887559890747,1.1271415948867798,0,1
2025-04-15 19:45:00+00:00,1.1289230585098269,1.1290504932403564,1.1289230585098269,1.1290504932403564,0,-1
2025-04-15 22:20:00+00:00,1.129433035850525,1.1298158168792725,1.1293054819107056,1.1293054819107056,0,-1
2025-04-15 23:05:00+00:00,1.1289230585098269,1.1289230585098269,1.128795504570007,1.128795504570007,0,1
2025-04-16 00:15:00+00:00,1.131733775138855,1.1321182250976562,1.1314777135849,1.1319899559020996,0,-1
2025-04-16 00:35:00+00:00,1.131861925125122,1.1322463750839231,1.131861925125122,1.1322463750839231,0,-1
2025-04-16 01:05:00+00:00,1.13237464427948,1.1326310634613037,1.13237464427948,1.1326310634613037,0,-1
2025-04-16 01:25:00+00:00,1.1326310634613037,1.133144497871399,1.1326310634613037,1.133144497871399,0,-1
2025-04-16 01:40:00+00:00,1.133144497871399,1.1334012746810913,1.133144497871399,1.1334012746810913,0,-1
2025-04-16 03:35:00+00:00,1.1339154243469238,1.1340440511703491,1.1339154243469238,1.1340440511703491,0,-1
2025-04-16 04:00:00+00:00,1.134429931640625,1.1348161697387695,1.134429931640625,1.134687423706055,0,-1
2025-04-16 08:40:00+00:00,1.1350737810134888,1.1352026462554932,1.1345586776733398,1.1352026462554932,0,1
2025-04-16 10:20:00+00:00,1.1368803977966309,1.1368803977966309,1.1358473300933838,1.1359764337539673,0,1
2025-04-16 10:35:00+00:00,1.1371389627456665,1.1376564502716064,1.1371389627456665,1.1376564502716064,0,-1
2025-04-16 10:50:00+00:00,1.1366219520568848,1.1371389627456665,1.1366219520568848,1.1367511749267578,0,-1
2025-04-16 11:25:00+00:00,1.1370097398757937,1.1375269889831543,1.1370097398757937,1.1371389627456665,0,-1
2025-04-16 13:10:00+00:00,1.1363636255264282,1.1367511749267578,1.1362345218658447,1.1364928483963013,0,-1
2025-04-16 13:20:00+00:00,1.1371389627456665,1.1375269889831543,1.1371389627456665,1.1375269889831543,0,-1
2025-04-16 14:55:00+00:00,1.1385631561279297,1.1385631561279297,1.1379153728485107,1.1379153728485107,0,1
2025-04-16 15:05:00+00:00,1.1383039951324463,1.1386927366256714,1.1383039951324463,1.1385631561279297,0,-1
2025-04-16 15:25:00+00:00,1.1364928483963013,1.1364928483963013,1.1361054182052612,1.1361054182052612,0,1
2025-04-16 16:00:00+00:00,1.1383039951324463,1.1386927366256714,1.1383039951324463,1.1386927366256714,0,-1
2025-04-16 17:15:00+00:00,1.1370097398757937,1.1370097398757937,1.1367511749267578,1.1368803977966309,0,1
2025-04-16 17:30:00+00:00,1.138044834136963,1.138044834136963,1.1366219520568848,1.1373976469039917,0,1
2025-04-16 17:35:00+00:00,1.1388224363327026,1.139211654663086,1.1383039951324463,1.139211654663086,0,-1
2025-04-16 19:25:00+00:00,1.1409013271331787,1.1415525674819946,1.1409013271331787,1.141291856765747,0,-1
2025-04-16 20:00:00+00:00,1.138952136039734,1.138952136039734,1.1388224363327026,1.1388224363327026,0,1
2025-04-16 21:35:00+00:00,1.1398608684539795,1.1405109167099,1.1398608684539795,1.1399909257888794,0,-1
2025-04-16 21:55:00+00:00,1.1401208639144895,1.140380859375,1.1396011114120483,1.1402509212493896,0,1
2025-04-16 23:35:00+00:00,1.1407711505889893,1.1411616802215576,1.1407711505889893,1.1411616802215576,0,-1
2025-04-17 00:05:00+00:00,1.1386927366256714,1.1386927366256714,1.1385631561279297,1.1385631561279297,0,1
2025-04-17 00:15:00+00:00,1.1385631561279297,1.1385631561279297,1.1384334564208984,1.1384334564208984,0,1
2025-04-17 01:40:00+00:00,1.1362345218658447,1.1367511749267578,1.1362345218658447,1.1363636255264282,0,-1
2025-04-17 05:45:00+00:00,1.1350737810134888,1.1350737810134888,1.1348161697387695,1.1348161697387695,0,1
2025-04-17 06:40:00+00:00,1.1366219520568848,1.1367511749267578,1.1363636255264282,1.1367511749267578,0,-1
2025-04-17 06:45:00+00:00,1.1373976469039917,1.1373976469039917,1.1363636255264282,1.1363636255264282,0,1
2025-04-17 07:15:00+00:00,1.1366219520568848,1.1367511749267578,1.1359764337539673,1.1367511749267578,0,1
2025-04-17 07:45:00+00:00,1.1368803977966309,1.1376564502716064,1.1368803977966309,1.1373976469039917,0,-1
2025-04-17 08:45:00+00:00,1.1386927366256714,1.1390818357467651,1.1386927366256714,1.1390818357467651,0,-1
2025-04-17 09:45:00+00:00,1.1377859115600586,1.1383039951324463,1.1377859115600586,1.1383039951324463,0,-1
2025-04-17 10:10:00+00:00,1.1375269889831543,1.1375269889831543,1.1363636255264282,1.1371389627456665,0,1
2025-04-17 10:20:00+00:00,1.1368803977966309,1.1376564502716064,1.1368803977966309,1.1376564502716064,0,-1
2025-04-17 11:35:00+00:00,1.1368803977966309,1.137268304824829,1.1368803977966309,1.1371389627456665,0,-1
2025-04-17 12:00:00+00:00,1.1367511749267578,1.1367511749267578,1.1358473300933838,1.1358473300933838,0,1
2025-04-17 12:15:00+00:00,1.1353315114974976,1.1367511749267578,1.1353315114974976,1.1367511749267578,0,-1
2025-04-17 12:20:00+00:00,1.1349449157714844,1.1349449157714844,1.134429931640625,1.134429931640625,0,1
2025-04-17 12:35:00+00:00,1.1354604959487915,1.1354604959487915,1.1349449157714844,1.1353315114974976,0,1
2025-04-17 13:00:00+00:00,1.1367511749267578,1.1368803977966309,1.1367511749267578,1.1368803977966309,0,-1
2025-04-17 13:25:00+00:00,1.1366219520568848,1.1371389627456665,1.1364928483963013,1.1364928483963013,0,-1
2025-04-17 14:25:00+00:00,1.1381744146347046,1.1388224363327026,1.1381744146347046,1.1386927366256714,0,-1
2025-04-17 14:55:00+00:00,1.1352026462554932,1.1353315114974976,1.1348161697387695,1.1348161697387695,0,1
2025-04-17 16:10:00+00:00,1.1362345218658447,1.1364928483963013,1.1359764337539673,1.1359764337539673,0,1
2025-04-17 16:30:00+00:00,1.135589361190796,1.1359764337539673,1.1352026462554932,1.1354604959487915,0,1
2025-04-17 16:35:00+00:00,1.1349449157714844,1.1350737810134888,1.134429931640625,1.134687423706055,0,1
2025-04-17 17:25:00+00:00,1.1350737810134888,1.1350737810134888,1.134429931640625,1.134429931640625,0,1
2025-04-17 17:50:00+00:00,1.1354604959487915,1.1357183456420898,1.1354604959487915,1.135589361190796,0,-1
2025-04-17 18:05:00+00:00,1.1353315114974976,1.1358473300933838,1.1353315114974976,1.1358473300933838,0,-1
2025-04-17 18:10:00+00:00,1.1350737810134888,1.1352026462554932,1.1345586776733398,1.1352026462554932,0,1
2025-04-17 18:25:00+00:00,1.1362345218658447,1.1366219520568848,1.1361054182052612,1.1361054182052612,0,-1
2025-04-17 19:30:00+00:00,1.1376564502716064,1.1379153728485107,1.1376564502716064,1.1377859115600586,0,-1
2025-04-17 20:45:00+00:00,1.1370097398757937,1.1371389627456665,1.1367511749267578,1.1368803977966309,0,1
2025-04-17 21:05:00+00:00,1.1371389627456665,1.1371389627456665,1.1363636255264282,1.1366219520568848,0,1
2025-04-17 21:15:00+00:00,1.1367511749267578,1.1379153728485107,1.1367511749267578,1.1377859115600586,0,-1
2025-04-17 22:00:00+00:00,1.1376564502716064,1.1379153728485107,1.137268304824829,1.137268304824829,0,1
2025-04-17 23:15:00+00:00,1.1373976469039917,1.1379153728485107,1.1373976469039917,1.1375269889831543,0,-1
2025-04-18 00:25:00+00:00,1.1383039951324463,1.1385631561279297,1.1383039951324463,1.1384334564208984,0,-1
2025-04-18 01:30:00+00:00,1.1373976469039917,1.1377859115600586,1.1373976469039917,1.1377859115600586,0,-1
2025-04-18 02:10:00+00:00,1.1377859115600586,1.138044834136963,1.1377859115600586,1.138044834136963,0,-1
2025-04-18 05:00:00+00:00,1.1376564502716064,1.1376564502716064,1.137268304824829,1.137268304824829,0,1
2025-04-18 06:10:00+00:00,1.1373976469039917,1.1376564502716064,1.1373976469039917,1.1375269889831543,0,-1
2025-04-18 06:55:00+00:00,1.1367511749267578,1.1373976469039917,1.1367511749267578,1.1373976469039917,0,-1
2025-04-18 07:00:00+00:00,1.1366219520568848,1.1367511749267578,1.1363636255264282,1.1363636255264282,0,1
2025-04-18 10:40:00+00:00,1.1377859115600586,1.1379153728485107,1.1377859115600586,1.1379153728485107,0,-1
2025-04-18 12:05:00+00:00,1.1386927366256714,1.1388224363327026,1.1386927366256714,1.1388224363327026,0,-1
2025-04-18 18:20:00+00:00,1.1396011114120483,1.1398608684539795,1.1396011114120483,1.1397310495376587,0,-1
2025-04-18 20:25:00+00:00,1.1398608684539795,1.1399909257888794,1.1398608684539795,1.1399909257888794,0,-1
2025-04-20 23:40:00+00:00,1.145081877708435,1.1453442573547363,1.145081877708435,1.1453442573547363,0,-1
2025-04-20 23:50:00+00:00,1.1456066370010376,1.1461317539215088,1.1456066370010376,1.1461317539215088,0,-1
2025-04-21 00:10:00+00:00,1.147315263748169,1.1478420495986938,1.147315263748169,1.1475785970687866,0,-1
2025-04-21 00:35:00+00:00,1.147446870803833,1.1486331224441528,1.147446870803833,1.14850115776062,0,-1
2025-04-21 02:20:00+00:00,1.1487650871276855,1.1491611003875732,1.1487650871276855,1.1488970518112185,0,-1
2025-04-21 03:35:00+00:00,1.1518083810806274,1.1520737409591677,1.1516757011413574,1.1520737409591677,0,-1
2025-04-21 03:40:00+00:00,1.1522064208984375,1.152737736701965,1.1516757011413574,1.1516757011413574,0,1
2025-04-21 05:00:00+00:00,1.1519410610198977,1.1522064208984375,1.1519410610198977,1.1522064208984375,0,-1
2025-04-21 06:55:00+00:00,1.1519410610198977,1.1519410610198977,1.151012897491455,1.151012897491455,0,1
2025-04-21 09:55:00+00:00,1.1551345586776731,1.1551345586776731,1.155001163482666,1.155001163482666,0,1
2025-04-21 10:00:00+00:00,1.1548677682876587,1.1548677682876587,1.1547343730926514,1.1547343730926514,0,1
2025-04-21 10:30:00+00:00,1.1535356044769287,1.1536686420440674,1.15340256690979,1.15340256690979,0,1
2025-04-21 11:15:00+00:00,1.152339220046997,1.152339220046997,1.1518083810806274,1.1519410610198977,0,1
2025-04-21 12:20:00+00:00,1.1542012691497805,1.1552680730819702,1.154068112373352,1.1552680730819702,0,-1
2025-04-21 12:35:00+00:00,1.1531364917755127,1.1531364917755127,1.1530035734176636,1.1530035734176636,0,1
2025-04-21 12:40:00+00:00,1.15340256690979,1.15340256690979,1.152737736701965,1.1528706550598145,0,1
2025-04-21 13:35:00+00:00,1.151145339012146,1.151145339012146,1.150483250617981,1.150483250617981,0,1
2025-04-21 14:45:00+00:00,1.1499539613723757,1.1500862836837769,1.1494252681732178,1.1500862836837769,0,1
2025-04-21 14:50:00+00:00,1.150218486785889,1.150218486785889,1.1495574712753296,1.1500862836837769,0,1
2025-04-21 15:00:00+00:00,1.1496896743774414,1.150218486785889,1.1496896743774414,1.1498217582702637,0,-1
2025-04-21 18:40:00+00:00,1.152339220046997,1.1528706550598145,1.152339220046997,1.1528706550598145,0,-1
2025-04-21 19:30:00+00:00,1.1519410610198977,1.1519410610198977,1.1516757011413574,1.1516757011413574,0,1
2025-04-21 21:00:00+00:00,1.1512778997421265,1.1524720191955566,1.1512778997421265,1.1524720191955566,0,-1
2025-04-21 22:00:00+00:00,1.1520737409591677,1.1520737409591677,1.151012897491455,1.1516757011413574,0,1
2025-04-21 22:05:00+00:00,1.1522064208984375,1.1524720191955566,1.1522064208984375,1.152339220046997,0,-1
2025-04-21 23:45:00+00:00,1.151543140411377,1.1516757011413574,1.151145339012146,1.1516757011413574,0,1
2025-04-22 00:40:00+00:00,1.1488970518112185,1.1492931842803955,1.1487650871276855,1.1487650871276855,0,1
2025-04-22 03:10:00+00:00,1.1538017988204956,1.154334545135498,1.1538017988204956,1.154334545135498,0,-1
2025-04-22 05:10:00+00:00,1.1530035734176636,1.1530035734176636,1.1524720191955566,1.1524720191955566,0,1
2025-04-22 06:00:00+00:00,1.154068112373352,1.1547343730926514,1.1538017988204956,1.1547343730926514,0,-1
2025-04-22 06:25:00+00:00,1.1532695293426514,1.1532695293426514,1.1528706550598145,1.1531364917755127,0,1
2025-04-22 07:05:00+00:00,1.1499539613723757,1.150483250617981,1.1498217582702637,1.1498217582702637,0,1
2025-04-22 07:25:00+00:00,1.1506155729293823,1.151145339012146,1.1506155729293823,1.151145339012146,0,-1
2025-04-22 07:35:00+00:00,1.1507480144500732,1.151145339012146,1.1506155729293823,1.1506155729293823,0,-1
2025-04-22 08:00:00+00:00,1.150218486785889,1.151145339012146,1.150218486785889,1.151012897491455,0,-1
2025-04-22 08:25:00+00:00,1.151145339012146,1.151543140411377,1.151145339012146,1.1512778997421265,0,-1
2025-04-22 08:45:00+00:00,1.1507480144500732,1.1507480144500732,1.1498217582702637,1.1500862836837769,0,1
2025-04-22 08:50:00+00:00,1.1499539613723757,1.1508804559707642,1.1499539613723757,1.1508804559707642,0,-1
2025-04-22 09:55:00+00:00,1.1495574712753296,1.1495574712753296,1.1492931842803955,1.1492931842803955,0,1
2025-04-22 10:45:00+00:00,1.1495574712753296,1.1500862836837769,1.1495574712753296,1.1500862836837769,0,-1
2025-04-22 11:00:00+00:00,1.1491611003875732,1.1491611003875732,1.1488970518112185,1.1490291357040403,0,1
2025-04-22 11:25:00+00:00,1.1490291357040403,1.1491611003875732,1.1487650871276855,1.1487650871276855,0,1
2025-04-22 12:00:00+00:00,1.1492931842803955,1.1492931842803955,1.14850115776062,1.1488970518112185,0,1
2025-04-22 13:10:00+00:00,1.1467890739440918,1.1469204425811768,1.1461317539215088,1.1465259790420532,0,1
2025-04-22 13:55:00+00:00,1.1479737758636477,1.1487650871276855,1.1479737758636477,1.1487650871276855,0,-1
2025-04-22 16:25:00+00:00,1.1454753875732422,1.1454753875732422,1.1445575952529907,1.1445575952529907,0,1
2025-04-22 17:00:00+00:00,1.1437721252441406,1.1437721252441406,1.1435105800628662,1.1435105800628662,0,1
2025-04-22 17:55:00+00:00,1.1454753875732422,1.1456066370010376,1.1454753875732422,1.1456066370010376,0,-1
2025-04-22 19:35:00+00:00,1.1435105800628662,1.1436413526535034,1.143379807472229,1.1436413526535034,0,-1
2025-04-22 20:50:00+00:00,1.1423349380493164,1.1423349380493164,1.1420739889144895,1.1420739889144895,0,1
2025-04-22 21:35:00+00:00,1.1385631561279297,1.1386927366256714,1.1379153728485107,1.1386927366256714,0,1
2025-04-22 23:20:00+00:00,1.1357183456420898,1.1361054182052612,1.1357183456420898,1.1361054182052612,0,-1
2025-04-23 00:05:00+00:00,1.1370097398757937,1.1371389627456665,1.1364928483963013,1.1371389627456665,0,-1
2025-04-23 01:00:00+00:00,1.1396011114120483,1.1406410932540894,1.139211654663086,1.1402509212493896,0,-1
2025-04-23 01:50:00+00:00,1.141422152519226,1.1416828632354736,1.141291856765747,1.1415525674819946,0,-1
2025-04-23 02:35:00+00:00,1.1399909257888794,1.1401208639144895,1.1394712924957275,1.1394712924957275,0,1
2025-04-23 04:20:00+00:00,1.1383039951324463,1.1388224363327026,1.1383039951324463,1.1384334564208984,0,-1
2025-04-23 05:10:00+00:00,1.1397310495376587,1.1398608684539795,1.1396011114120483,1.1398608684539795,0,-1
2025-04-23 05:20:00+00:00,1.1396011114120483,1.1402509212493896,1.1396011114120483,1.1398608684539795,0,-1
2025-04-23 05:50:00+00:00,1.1383039951324463,1.1383039951324463,1.1377859115600586,1.1377859115600586,0,1
2025-04-23 06:40:00+00:00,1.1388224363327026,1.1388224363327026,1.138044834136963,1.1381744146347046,0,1
2025-04-23 07:30:00+00:00,1.1409013271331787,1.1411616802215576,1.1406410932540894,1.1411616802215576,0,-1
2025-04-23 07:55:00+00:00,1.1386927366256714,1.1394712924957275,1.1386927366256714,1.1394712924957275,0,-1
2025-04-23 08:45:00+00:00,1.1409013271331787,1.141291856765747,1.1409013271331787,1.141291856765747,0,-1
2025-04-23 09:20:00+00:00,1.1435105800628662,1.144164800643921,1.1435105800628662,1.1440337896347046,0,-1
2025-04-23 10:30:00+00:00,1.1401208639144895,1.140380859375,1.1394712924957275,1.140380859375,0,1
2025-04-23 11:10:00+00:00,1.140380859375,1.140380859375,1.1390818357467651,1.1390818357467651,0,1
2025-04-23 11:25:00+00:00,1.1397310495376587,1.1398608684539795,1.139211654663086,1.1398608684539795,0,1
2025-04-23 12:35:00+00:00,1.141291856765747,1.141291856765747,1.1406410932540894,1.1406410932540894,0,1
2025-04-23 13:50:00+00:00,1.1367511749267578,1.1367511749267578,1.135589361190796,1.1359764337539673,0,1
2025-04-23 13:55:00+00:00,1.134429931640625,1.1370097398757937,1.134429931640625,1.1370097398757937,0,-1
2025-04-23 14:00:00+00:00,1.1348161697387695,1.1352026462554932,1.133529782295227,1.133529782295227,0,1
2025-04-23 14:30:00+00:00,1.1362345218658447,1.1363636255264282,1.1358473300933838,1.1363636255264282,0,1
2025-04-23 14:40:00+00:00,1.1359764337539673,1.1363636255264282,1.1358473300933838,1.1358473300933838,0,-1
2025-04-23 14:50:00+00:00,1.1358473300933838,1.1377859115600586,1.1358473300933838,1.1377859115600586,0,-1
2025-04-23 15:10:00+00:00,1.1357183456420898,1.1362345218658447,1.1357183456420898,1.1362345218658447,0,-1
2025-04-23 15:20:00+00:00,1.1370097398757937,1.137268304824829,1.1350737810134888,1.1353315114974976,0,1
2025-04-23 17:15:00+00:00,1.133529782295227,1.133529782295227,1.133144497871399,1.1334012746810913,0,1
2025-04-23 19:05:00+00:00,1.13275945186615,1.13275945186615,1.1322463750839231,1.1322463750839231,0,1
2025-04-23 19:10:00+00:00,1.13275945186615,1.1332728862762451,1.13275945186615,1.133144497871399,0,-1
2025-04-23 21:00:00+00:00,1.132502794265747,1.132502794265747,1.1310937404632568,1.1310937404632568,0,1
2025-04-23 22:15:00+00:00,1.134687423706055,1.134687423706055,1.1339154243469238,1.1339154243469238,0,1
2025-04-24 00:05:00+00:00,1.1328877210617063,1.1328877210617063,1.132502794265747,1.13275945186615,0,1
2025-04-24 00:45:00+00:00,1.1337867975234983,1.1337867975234983,1.1334012746810913,1.1334012746810913,0,1
2025-04-24 01:00:00+00:00,1.1348161697387695,1.1352026462554932,1.134687423706055,1.1352026462554932,0,-1
2025-04-24 01:30:00+00:00,1.1352026462554932,1.1359764337539673,1.1352026462554932,1.1358473300933838,0,-1
2025-04-24 05:20:00+00:00,1.1343011856079102,1.134429931640625,1.1343011856079102,1.134429931640625,0,-1
2025-04-24 05:25:00+00:00,1.134687423706055,1.134687423706055,1.1341726779937744,1.1341726779937744,0,1
2025-04-24 08:05:00+00:00,1.1390818357467651,1.1394712924957275,1.1390818357467651,1.1393414735794067,0,-1
2025-04-24 08:40:00+00:00,1.1379153728485107,1.138044834136963,1.1373976469039917,1.1373976469039917,0,1
2025-04-24 09:20:00+00:00,1.1388224363327026,1.139211654663086,1.1386927366256714,1.1386927366256714,0,-1
2025-04-24 12:25:00+00:00,1.1370097398757937,1.1370097398757937,1.1366219520568848,1.1366219520568848,0,1
2025-04-24 12:30:00+00:00,1.137268304824829,1.137268304824829,1.1362345218658447,1.1367511749267578,0,1
2025-04-24 14:30:00+00:00,1.1386927366256714,1.1386927366256714,1.1383039951324463,1.1383039951324463,0,1
2025-04-24 14:45:00+00:00,1.138044834136963,1.138952136039734,1.138044834136963,1.138952136039734,0,-1
2025-04-24 14:55:00+00:00,1.1375269889831543,1.1377859115600586,1.1367511749267578,1.1367511749267578,0,1
2025-04-24 16:20:00+00:00,1.1371389627456665,1.1373976469039917,1.1371389627456665,1.137268304824829,0,-1
2025-04-24 17:00:00+00:00,1.1381744146347046,1.1388224363327026,1.1381744146347046,1.1385631561279297,0,-1
2025-04-24 17:30:00+00:00,1.1371389627456665,1.1376564502716064,1.1370097398757937,1.1376564502716064,0,-1
2025-04-24 20:20:00+00:00,1.139211654663086,1.139211654663086,1.1388224363327026,1.1388224363327026,0,1
2025-04-25 03:20:00+00:00,1.1352026462554932,1.1358473300933838,1.1352026462554932,1.1354604959487915,0,-1
2025-04-25 04:05:00+00:00,1.13275945186615,1.13275945186615,1.1321182250976562,1.1321182250976562,0,1
2025-04-25 05:50:00+00:00,1.1334012746810913,1.1334012746810913,1.1330161094665527,1.133144497871399,0,1
2025-04-25 06:40:00+00:00,1.1350737810134888,1.1359764337539673,1.1350737810134888,1.1359764337539673,0,-1
2025-04-25 07:30:00+00:00,1.1370097398757937,1.1370097398757937,1.1361054182052612,1.1361054182052612,0,1
2025-04-25 08:20:00+00:00,1.1354604959487915,1.135589361190796,1.1353315114974976,1.1353315114974976,0,1
2025-04-25 08:30:00+00:00,1.135589361190796,1.135589361190796,1.1350737810134888,1.1352026462554932,0,1
2025-04-25 09:15:00+00:00,1.1359764337539673,1.1362345218658447,1.1359764337539673,1.1362345218658447,0,-1
2025-04-25 09:35:00+00:00,1.1361054182052612,1.1361054182052612,1.135589361190796,1.135589361190796,0,1
2025-04-25 09:45:00+00:00,1.1354604959487915,1.1361054182052612,1.1354604959487915,1.1361054182052612,0,-1
2025-04-25 10:20:00+00:00,1.134429931640625,1.1345586776733398,1.1340440511703491,1.1345586776733398,0,1
2025-04-25 12:55:00+00:00,1.1354604959487915,1.1354604959487915,1.1353315114974976,1.1353315114974976,0,1
2025-04-25 13:05:00+00:00,1.1354604959487915,1.1354604959487915,1.1350737810134888,1.1350737810134888,0,1
2025-04-25 14:05:00+00:00,1.1363636255264282,1.1364928483963013,1.1363636255264282,1.1364928483963013,0,-1
2025-04-25 14:10:00+00:00,1.1368803977966309,1.1371389627456665,1.1362345218658447,1.1362345218658447,0,1
2025-04-25 14:40:00+00:00,1.1373976469039917,1.1384334564208984,1.1373976469039917,1.1381744146347046,0,-1
